order,model_2.output1.net.result,prediction,actual,0.657998913,ANN Forecast Value,Train Sets Accuracy (Total=65.80%),prediction,ratio
763,0.483233691,0,1,0,,,,
764,0.620594931,1,1,1,,,,
765,0.471269649,0,1,0,,,,
766,0.406297959,0,1,0,,,,
767,0.737592268,1,1,1,,,,
768,0.47368876,0,0,1,,,,
769,0.429377995,0,0,1,,,,
770,0.534512443,1,0,0,,,,
771,0.734765094,1,1,1,,,,
772,0.20444581,0,0,1,,,,
773,0.541635566,1,0,0,,,,
774,0.73703869,1,1,1,,,,
775,0.441169157,0,1,0,,,,
776,0.499534199,0,0,1,,,,
777,0.288556632,0,1,0,,,,
778,0.428929732,0,0,1,,,,
779,0.482695198,0,0,1,,,,
780,0.567803048,1,1,1,,,,
781,0.634643234,1,1,1,,,,
782,0.855480259,1,0,0,,,,
783,0.281433379,0,1,0,,,,
784,0.733348688,1,0,0,,,,
785,0.292345936,0,1,0,,,,
786,0.693364042,1,1,1,,,,
787,0.335530323,0,0,1,,,,
788,0.234568836,0,0,1,,,,
789,0.409020707,0,1,0,,,,
790,0.456430125,0,1,0,,,,
791,0.671061776,1,1,1,,,,
792,0.391533657,0,0,1,,,,
793,0.611498425,1,0,0,,,,
794,0.566019086,1,1,1,,,,
795,0.574973321,1,1,1,,,,
796,0.546865004,1,0,0,,,,
797,0.344017686,0,1,0,,,,
798,0.336709585,0,1,0,,,,
799,0.417604281,0,0,1,,,,
800,0.703408493,1,1,1,,,,
801,0.277595192,0,1,0,,,,
802,0.421655236,0,0,1,,,,
803,0.54228833,1,1,1,,,,
804,0.343668583,0,0,1,,,,
805,0.488941888,0,0,1,,,,
806,0.537167683,1,0,0,,,,
807,0.288031679,0,0,1,,,,
808,0.651247584,1,0,0,,,,
809,0.40989489,0,1,0,,,,
810,0.463662401,0,0,1,,,,
811,0.445608587,0,0,1,,,,
812,0.478073878,0,1,0,,,,
813,0.412675367,0,0,1,,,,
814,0.556620175,1,0,0,,,,
815,0.465791399,0,0,1,,,,
816,0.687893364,1,1,1,,,,
817,0.615780647,1,1,1,,,,
818,0.521299681,1,0,0,,,,
819,0.461815673,0,0,1,,,,
820,0.679930485,1,1,1,,,,
821,0.409374501,0,1,0,,,,
822,0.578486394,1,1,1,,,,
823,0.539950913,1,1,1,,,,
824,0.408470963,0,0,1,,,,
825,0.788393867,1,1,1,,,,
826,0.593304018,1,1,1,,,,
827,0.335047256,0,0,1,,,,
828,0.62965841,1,0,0,,,,
829,0.277280142,0,0,1,,,,
830,0.488592373,0,0,1,,,,
831,0.538907664,1,1,1,,,,
832,0.752103622,1,1,1,,,,
833,0.862936051,1,1,1,,,,
834,0.416877253,0,0,1,,,,
835,0.72492186,1,0,0,,,,
836,0.406432085,0,0,1,,,,
837,0.481596956,0,0,1,,,,
838,0.369731409,0,1,0,,,,
839,0.885770793,1,1,1,,,,
840,0.307451795,0,1,0,,,,
841,0.236415127,0,0,1,,,,
842,0.421946247,0,0,1,,,,
843,0.555412143,1,1,1,,,,
844,0.284979594,0,0,1,,,,
845,0.675795223,1,1,1,,,,
846,0.400031027,0,0,1,,,,
847,0.478579578,0,1,0,,,,
848,0.826939239,1,1,1,,,,
849,0.683323656,1,1,1,,,,
850,0.505687527,1,0,0,,,,
851,0.853509952,1,1,1,,,,
852,0.631885775,1,0,0,,,,
853,0.27679903,0,0,1,,,,
854,0.664835822,1,1,1,,,,
855,0.460332355,0,1,0,,,,
856,0.40910237,0,1,0,,,,
857,0.281603302,0,0,1,,,,
858,0.404966491,0,1,0,,,,
859,0.581669955,1,1,1,,,,
860,0.284194735,0,1,0,,,,
861,0.87532099,1,1,1,,,,
862,0.815283954,1,1,1,,,,
863,0.333550318,0,1,0,,,,
864,0.278784876,0,0,1,,,,
865,0.873390514,1,1,1,,,,
866,0.192540347,0,0,1,,,,
867,0.307012173,0,0,1,,,,
868,0.467650877,0,1,0,,,,
869,0.609584259,1,1,1,,,,
870,0.542634335,1,0,0,,,,
871,0.545657423,1,1,1,,,,
872,0.216281827,0,0,1,,,,
873,0.805436098,1,1,1,,,,
874,0.431250595,0,0,1,,,,
875,0.566782528,1,1,1,,,,
876,0.712765902,1,1,1,,,,
877,0.552207707,1,1,1,,,,
878,0.503732253,1,1,1,,,,
879,0.407536078,0,1,0,,,,
880,0.718602797,1,1,1,,,,
881,0.419711996,0,1,0,,,,
882,0.212012793,0,0,1,,,,
883,0.589562651,1,1,1,,,,
884,0.459278367,0,1,0,,,,
885,0.383183209,0,1,0,,,,
886,0.771729287,1,0,0,,,,
887,0.840259995,1,1,1,,,,
888,0.463084786,0,0,1,,,,
889,0.209957224,0,0,1,,,,
890,0.198625474,0,0,1,,,,
891,0.273197203,0,0,1,,,,
892,0.479595244,0,0,1,,,,
893,0.403771778,0,0,1,,,,
894,0.667012424,1,1,1,,,,
895,0.496651003,0,0,1,,,,
896,0.477127903,0,1,0,,,,
897,0.579048438,1,0,0,,,,
898,0.440490878,0,1,0,,,,
899,0.560113056,1,0,0,,,,
900,0.403353358,0,1,0,,,,
901,0.451178575,0,0,1,,,,
902,0.426678584,0,0,1,,,,
903,0.701522459,1,1,1,,,,
904,0.562268038,1,1,1,,,,
905,0.544280407,1,0,0,,,,
906,0.656008701,1,0,0,,,,
907,0.518740348,1,1,1,,,,
908,0.803447879,1,1,1,,,,
909,0.55287738,1,1,1,,,,
910,0.520130447,1,0,0,,,,
911,0.578540999,1,0,0,,,,
912,0.265384328,0,1,0,,,,
913,0.806780544,1,1,1,,,,
914,0.194050591,0,1,0,,,,
915,0.56164147,1,0,0,,,,
916,0.237339107,0,1,0,,,,
917,0.713556737,1,0,0,,,,
918,0.778228181,1,0,0,,,,
919,0.389048114,0,0,1,,,,
920,0.396302344,0,0,1,,,,
921,0.248391832,0,1,0,,,,
922,0.427988598,0,0,1,,,,
923,0.537168562,1,1,1,,,,
924,0.392799034,0,0,1,,,,
925,0.852327202,1,0,0,,,,
926,0.710680157,1,0,0,,,,
927,0.924600377,1,1,1,,,,
928,0.441269146,0,0,1,,,,
929,0.252428684,0,0,1,,,,
930,0.31167974,0,0,1,,,,
931,0.380246078,0,0,1,,,,
932,0.561662835,1,1,1,,,,
933,0.809180974,1,1,1,,,,
934,0.854178251,1,0,0,,,,
935,0.731150862,1,1,1,,,,
936,0.708767259,1,1,1,,,,
937,0.357752994,0,0,1,,,,
938,0.385769733,0,1,0,,,,
939,0.429525208,0,1,0,,,,
940,0.232557818,0,0,1,,,,
941,0.349448419,0,0,1,,,,
942,0.407722816,0,0,1,,,,
943,0.459953616,0,0,1,,,,
944,0.628932685,1,0,0,,,,
945,0.419276441,0,0,1,,,,
946,0.597685012,1,1,1,,,,
947,0.283113885,0,1,0,,,,
948,0.364987625,0,1,0,,,,
949,0.606977618,1,1,1,,,,
950,0.460472751,0,0,1,,,,
951,0.501872445,1,0,0,,,,
952,0.294653852,0,0,1,,,,
953,0.863826101,1,1,1,,,,
954,0.526664917,1,0,0,,,,
955,0.808531011,1,1,1,,,,
956,0.303817141,0,0,1,,,,
957,0.233203942,0,0,1,,,,
958,0.430210875,0,1,0,,,,
959,0.457881446,0,1,0,,,,
960,0.448015272,0,1,0,,,,
961,0.295593776,0,0,1,,,,
962,0.427231284,0,0,1,,,,
963,0.328685546,0,1,0,,,,
964,0.463686718,0,0,1,,,,
965,0.458653263,0,1,0,,,,
966,0.357935401,0,1,0,,,,
967,0.382955981,0,0,1,,,,
968,0.40824478,0,1,0,,,,
969,0.598380279,1,1,1,,,,
970,0.886503104,1,1,1,,,,
971,0.238743706,0,0,1,,,,
972,0.495913088,0,1,0,,,,
973,0.283611958,0,0,1,,,,
974,0.674136547,1,1,1,,,,
975,0.815433294,1,1,1,,,,
976,0.403715943,0,0,1,,,,
977,0.27583555,0,0,1,,,,
978,0.447391604,0,1,0,,,,
979,0.309367183,0,0,1,,,,
980,0.290397628,0,0,1,,,,
981,0.391284652,0,0,1,,,,
982,0.680882146,1,1,1,,,,
983,0.454461258,0,0,1,,,,
984,0.825642922,1,1,1,,,,
985,0.541516543,1,0,0,,,,
986,0.305163251,0,0,1,,,,
987,0.641969589,1,0,0,,,,
988,0.424766486,0,1,0,,,,
989,0.354161124,0,0,1,,,,
990,0.722569367,1,1,1,,,,
991,0.685671775,1,1,1,,,,
992,0.575575411,1,1,1,,,,
993,0.554559166,1,0,0,,,,
994,0.40480758,0,0,1,,,,
995,0.46276529,0,0,1,,,,
996,0.596653124,1,0,0,,,,
997,0.943838395,1,1,1,,,,
998,0.256633866,0,0,1,,,,
999,0.669805557,1,0,0,,,,
1000,0.233056531,0,1,0,,,,
1001,0.430785901,0,0,1,,,,
1002,0.402696488,0,0,1,,,,
1003,0.939239701,1,1,1,,,,
1004,0.37261952,0,1,0,,,,
1005,0.358761369,0,1,0,,,,
1006,0.667204745,1,0,0,,,,
1007,0.514514192,1,0,0,,,,
1008,0.454379425,0,0,1,,,,
1009,0.844582896,1,1,1,,,,
1010,0.734319264,1,1,1,,,,
1011,0.60176789,1,1,1,,,,
1012,0.749163301,1,1,1,,,,
1013,0.293504454,0,0,1,,,,
1014,0.589366108,1,0,0,,,,
1015,0.504341526,1,1,1,,,,
1016,0.68463301,1,1,1,,,,
1017,0.659204439,1,1,1,,,,
1018,0.202436923,0,1,0,,,,
1019,0.518154055,1,1,1,,,,
1020,0.52969307,1,1,1,,,,
1021,0.396765648,0,0,1,,,,
1022,0.673209021,1,0,0,,,,
1023,0.444663234,0,0,1,,,,
1024,0.258794146,0,0,1,,,,
1025,0.621749983,1,1,1,,,,
1026,0.393070334,0,0,1,,,,
1027,0.37312589,0,1,0,,,,
1028,0.545161229,1,1,1,,,,
1029,0.65325073,1,0,0,,,,
1030,0.653891224,1,1,1,,,,
1031,0.38982277,0,0,1,,,,
1032,0.474622277,0,1,0,,,,
1033,0.432784084,0,0,1,,,,
1034,0.307589911,0,1,0,,,,
1035,0.916861001,1,1,1,,,,
1036,0.420281615,0,0,1,,,,
1037,0.857832407,1,1,1,,,,
1038,0.84134681,1,1,1,,,,
1039,0.436832242,0,1,0,,,,
1040,0.262841803,0,1,0,,,,
1041,0.426468051,0,1,0,,,,
1042,0.196633466,0,0,1,,,,
1043,0.515608639,1,1,1,,,,
1044,0.247715332,0,0,1,,,,
1045,0.691952191,1,1,1,,,,
1046,0.740510589,1,0,0,,,,
1047,0.476365614,0,1,0,,,,
1048,0.398580966,0,0,1,,,,
1049,0.990788525,1,1,1,,,,
1050,0.35321469,0,0,1,,,,
1051,0.755680386,1,1,1,,,,
1052,0.660799079,1,1,1,,,,
1053,0.160664336,0,1,0,,,,
1054,0.374790501,0,1,0,,,,
1055,0.627390248,1,1,1,,,,
1056,0.743379078,1,1,1,,,,
1057,0.569984103,1,1,1,,,,
1058,0.537558071,1,0,0,,,,
1059,0.633594129,1,0,0,,,,
1060,0.262643203,0,0,1,,,,
1061,0.747778129,1,0,0,,,,
1062,0.417352576,0,0,1,,,,
1063,0.459080902,0,0,1,,,,
1064,0.35428345,0,1,0,,,,
1065,0.505031669,1,0,0,,,,
1066,0.293496504,0,0,1,,,,
1067,0.547590335,1,1,1,,,,
1068,0.804566116,1,1,1,,,,
1069,0.494638251,0,0,1,,,,
1070,0.575982958,1,0,0,,,,
1071,0.655073393,1,0,0,,,,
1072,0.415166246,0,1,0,,,,
1073,0.47641884,0,0,1,,,,
1074,0.39490851,0,0,1,,,,
1075,0.860861123,1,1,1,,,,
1076,0.489648094,0,0,1,,,,
1077,0.668911968,1,1,1,,,,
1078,0.480773154,0,0,1,,,,
1079,0.816377872,1,0,0,,,,
1080,0.635204488,1,1,1,,,,
1081,0.496320219,0,1,0,,,,
1082,0.801087478,1,1,1,,,,
1083,0.859586597,1,1,1,,,,
1084,0.362002378,0,0,1,,,,
1085,0.368624444,0,1,0,,,,
1086,0.276273567,0,0,1,,,,
1087,0.695667254,1,1,1,,,,
1088,0.418888561,0,1,0,,,,
1089,0.457401601,0,1,0,,,,
1090,0.398186661,0,0,1,,,,
1091,0.345029024,0,1,0,,,,
1092,0.292734963,0,1,0,,,,
1093,0.649572896,1,1,1,,,,
1094,0.838771587,1,1,1,,,,
1095,0.415498514,0,1,0,,,,
1096,0.485610526,0,0,1,,,,
1097,0.445931213,0,0,1,,,,
1098,0.372657517,0,1,0,,,,
1099,0.380503089,0,1,0,,,,
1100,0.885381573,1,1,1,,,,
1101,0.35678625,0,0,1,,,,
1102,0.548651176,1,0,0,,,,
1103,0.312050246,0,0,1,,,,
1104,0.350764446,0,0,1,,,,
1105,0.296336442,0,0,1,,,,
1106,0.567133678,1,1,1,,,,
1107,0.63201175,1,1,1,,,,
1108,0.377307711,0,1,0,,,,
1109,0.723975769,1,1,1,,,,
1110,0.612701847,1,0,0,,,,
1111,0.206891148,0,0,1,,,,
1112,0.596076297,1,0,0,,,,
1113,0.265502862,0,1,0,,,,
1114,0.232251484,0,0,1,,,,
1115,0.617129367,1,1,1,,,,
1116,0.205575689,0,0,1,,,,
1117,0.34968266,0,0,1,,,,
1118,0.625455474,1,0,0,,,,
1119,0.355390772,0,0,1,,,,
1120,0.429280102,0,0,1,,,,
1121,0.546632811,1,0,0,,,,
1122,0.49571228,0,1,0,,,,
1123,0.270396198,0,1,0,,,,
1124,0.205726063,0,0,1,,,,
1125,0.767880703,1,1,1,,,,
1126,0.412637259,0,0,1,,,,
1127,0.511774473,1,1,1,,,,
1128,0.712049006,1,1,1,,,,
1129,0.384102395,0,1,0,,,,
1130,0.318483438,0,0,1,,,,
1131,0.452341267,0,0,1,,,,
1132,0.808701609,1,1,1,,,,
1133,0.613436326,1,1,1,,,,
1134,0.244259661,0,0,1,,,,
1135,0.436218946,0,0,1,,,,
1136,0.87674429,1,1,1,,,,
1137,0.484425365,0,1,0,,,,
1138,0.392382201,0,1,0,,,,
1139,0.450323473,0,1,0,,,,
1140,0.668079014,1,0,0,,,,
1141,0.53658702,1,1,1,,,,
1142,0.387957506,0,0,1,,,,
1143,0.650334871,1,0,0,,,,
1144,0.274573023,0,1,0,,,,
1145,0.489466907,0,0,1,,,,
1146,0.413904036,0,0,1,,,,
1147,0.509088611,1,1,1,,,,
1148,0.549068142,1,1,1,,,,
1149,0.581397466,1,0,0,,,,
1150,0.512334949,1,1,1,,,,
1151,0.746460627,1,1,1,,,,
1152,0.355589099,0,1,0,,,,
1153,0.614451145,1,1,1,,,,
1154,0.778582649,1,1,1,,,,
1155,0.320966999,0,0,1,,,,
1156,0.419342759,0,1,0,,,,
1157,0.582498682,1,1,1,,,,
1158,0.364416095,0,1,0,,,,
1159,0.317900773,0,0,1,,,,
1160,0.829537818,1,1,1,,,,
1161,0.449533756,0,1,0,,,,
1162,0.470332464,0,1,0,,,,
1163,0.257185103,0,0,1,,,,
1164,0.376264784,0,0,1,,,,
1165,0.69215964,1,0,0,,,,
1166,0.832911891,1,0,0,,,,
1167,0.611744387,1,1,1,,,,
1168,0.358381638,0,1,0,,,,
1169,0.349955984,0,0,1,,,,
1170,0.315335593,0,0,1,,,,
1171,0.465707655,0,1,0,,,,
1172,0.210436513,0,0,1,,,,
1173,0.455605716,0,0,1,,,,
1174,0.36541634,0,0,1,,,,
1175,0.161321479,0,0,1,,,,
1176,0.727362784,1,1,1,,,,
1177,0.348913772,0,0,1,,,,
1178,0.709982799,1,0,0,,,,
1179,0.335633367,0,0,1,,,,
1180,0.35012161,0,0,1,,,,
1181,0.259543992,0,0,1,,,,
1182,0.385648804,0,0,1,,,,
1183,0.883401667,1,1,1,,,,
1184,0.756264279,1,1,1,,,,
1185,0.617206643,1,1,1,,,,
1186,0.54334121,1,0,0,,,,
1187,0.304476579,0,0,1,,,,
1188,0.379140146,0,0,1,,,,
1189,0.47764599,0,1,0,,,,
1190,0.253763105,0,1,0,,,,
1191,0.1999363,0,0,1,,,,
1192,0.862072037,1,1,1,,,,
1193,0.345256163,0,0,1,,,,
1194,0.553941696,1,1,1,,,,
1195,0.268676221,0,0,1,,,,
1196,0.80022978,1,1,1,,,,
1197,0.330039689,0,0,1,,,,
1198,0.467296394,0,1,0,,,,
1199,0.427299139,0,1,0,,,,
1200,0.149243351,0,0,1,,,,
1201,0.769861277,1,1,1,,,,
1202,0.295445941,0,0,1,,,,
1203,0.272691111,0,0,1,,,,
1204,0.497284992,0,1,0,,,,
1205,0.361747898,0,1,0,,,,
1206,0.283634705,0,1,0,,,,
1207,0.323070777,0,0,1,,,,
1208,0.78136351,1,1,1,,,,
1209,0.186161946,0,0,1,,,,
1210,0.430862654,0,0,1,,,,
1211,0.343999106,0,0,1,,,,
1212,0.268724997,0,0,1,,,,
1213,0.252031111,0,0,1,,,,
1214,0.728566428,1,1,1,,,,
1215,0.468472026,0,0,1,,,,
1216,0.447339262,0,1,0,,,,
1217,0.309438276,0,1,0,,,,
1218,0.413023514,0,1,0,,,,
1219,0.665985679,1,0,0,,,,
1220,0.797922193,1,1,1,,,,
1221,0.59911213,1,0,0,,,,
1222,0.333251023,0,0,1,,,,
1223,0.401291793,0,0,1,,,,
1224,0.890074168,1,1,1,,,,
1225,0.410796238,0,1,0,,,,
1226,0.401991317,0,0,1,,,,
1227,0.552795909,1,1,1,,,,
1228,0.491767894,0,0,1,,,,
1229,0.875785763,1,1,1,,,,
1230,0.349303481,0,0,1,,,,
1231,0.285069337,0,0,1,,,,
1232,0.305929097,0,0,1,,,,
1233,0.406217476,0,0,1,,,,
1234,0.379890984,0,0,1,,,,
1235,0.600480586,1,1,1,,,,
1236,0.861381868,1,1,1,,,,
1237,0.83406178,1,1,1,,,,
1238,0.540044781,1,1,1,,,,
1239,0.638251665,1,1,1,,,,
1240,0.616002731,1,1,1,,,,
1241,0.436468586,0,1,0,,,,
1242,0.222883333,0,0,1,,,,
1243,0.397093113,0,0,1,,,,
1244,0.683683646,1,1,1,,,,
1245,0.750696897,1,0,0,,,,
1246,0.602118497,1,0,0,,,,
1247,0.689185541,1,0,0,,,,
1248,0.532636915,1,0,0,,,,
1249,0.152661836,0,0,1,,,,
1250,0.729108646,1,1,1,,,,
1251,0.270077735,0,0,1,,,,
1252,0.470871746,0,0,1,,,,
1253,0.429654756,0,1,0,,,,
1254,0.518148979,1,1,1,,,,
1255,0.761563695,1,0,0,,,,
1256,0.461226069,0,0,1,,,,
1257,0.569348813,1,0,0,,,,
1258,0.778274097,1,1,1,,,,
1259,0.298646978,0,0,1,,,,
1260,0.246487786,0,0,1,,,,
1261,0.546022594,1,1,1,,,,
1262,0.770373622,1,0,0,,,,
1263,0.190268488,0,0,1,,,,
1264,0.362086816,0,1,0,,,,
1265,0.921199296,1,1,1,,,,
1266,0.784471347,1,1,1,,,,
1267,0.403153501,0,0,1,,,,
1268,0.877706975,1,1,1,,,,
1269,0.369738167,0,0,1,,,,
1270,0.468302015,0,1,0,,,,
1271,0.264412929,0,0,1,,,,
1272,0.38334649,0,1,0,,,,
1273,0.48945862,0,0,1,,,,
1274,0.361635835,0,1,0,,,,
1275,0.367834528,0,0,1,,,,
1276,0.247406728,0,0,1,,,,
1277,0.38992142,0,1,0,,,,
1278,0.367076194,0,0,1,,,,
1279,0.602552946,1,1,1,,,,
1280,0.337313553,0,1,0,,,,
1281,0.270724295,0,0,1,,,,
1282,0.898773322,1,1,1,,,,
1283,0.734145556,1,0,0,,,,
1284,0.464340614,0,0,1,,,,
1285,0.409639987,0,0,1,,,,
1286,0.299092201,0,0,1,,,,
1287,0.471714239,0,1,0,,,,
1288,0.655570271,1,1,1,,,,
1289,0.710711649,1,0,0,,,,
1290,0.44498992,0,1,0,,,,
1291,0.329637256,0,1,0,,,,
1292,0.371308943,0,0,1,,,,
1293,0.527531334,1,1,1,,,,
1294,0.475732873,0,0,1,,,,
1295,0.491307184,0,1,0,,,,
1296,0.792971708,1,0,0,,,,
1297,0.443211055,0,0,1,,,,
1298,0.634092806,1,0,0,,,,
1299,0.199935925,0,1,0,,,,
1300,0.659627966,1,1,1,,,,
1301,0.507201986,1,1,1,,,,
1302,0.653149301,1,1,1,,,,
1303,0.521217531,1,0,0,,,,
1304,0.382395773,0,0,1,,,,
1305,0.525416382,1,1,1,,,,
1306,0.492638599,0,1,0,,,,
1307,0.376280693,0,1,0,,,,
1308,0.476361036,0,1,0,,,,
1309,0.76792255,1,1,1,,,,
1310,0.42333692,0,1,0,,,,
1311,0.2167274,0,0,1,,,,
1312,0.764719712,1,0,0,,,,
1313,0.554212834,1,0,0,,,,
1314,0.521387362,1,0,0,,,,
1315,0.384900724,0,0,1,,,,
1316,0.355873846,0,0,1,,,,
1317,0.297217841,0,0,1,,,,
1318,0.728460073,1,0,0,,,,
1319,0.313955037,0,1,0,,,,
1320,0.427479987,0,0,1,,,,
1321,0.632462432,1,0,0,,,,
1322,0.547007207,1,1,1,,,,
1323,0.605617258,1,1,1,,,,
1324,0.403353911,0,0,1,,,,
1325,0.493752733,0,1,0,,,,
1326,0.623094554,1,1,1,,,,
1327,0.639733707,1,0,0,,,,
1328,0.535866999,1,0,0,,,,
1329,0.196091887,0,0,1,,,,
1330,0.816590039,1,1,1,,,,
1331,0.324331902,0,0,1,,,,
1332,0.211018041,0,0,1,,,,
1333,0.524530737,1,1,1,,,,
1334,0.576083508,1,0,0,,,,
1335,0.255497116,0,1,0,,,,
1336,0.220840382,0,0,1,,,,
1337,0.442943861,0,0,1,,,,
1338,0.865427411,1,1,1,,,,
1339,0.320588768,0,0,1,,,,
1340,0.41655678,0,1,0,,,,
1341,0.334174185,0,0,1,,,,
1342,0.416556811,0,0,1,,,,
1343,0.618929081,1,1,1,,,,
1344,0.711042729,1,1,1,,,,
1345,0.817082179,1,1,1,,,,
1346,0.514331883,1,0,0,,,,
1347,0.432164057,0,0,1,,,,
1348,0.404905226,0,0,1,,,,
1349,0.62883129,1,1,1,,,,
1350,0.427302801,0,0,1,,,,
1351,0.329350375,0,0,1,,,,
1352,0.355024557,0,0,1,,,,
1353,0.267619976,0,0,1,,,,
1354,0.522374678,1,0,0,,,,
1355,0.495916282,0,0,1,,,,
1356,0.357906338,0,0,1,,,,
1357,0.324050089,0,1,0,,,,
1358,0.879529474,1,1,1,,,,
1359,0.233056034,0,1,0,,,,
1360,0.35672872,0,0,1,,,,
1361,0.355237854,0,1,0,,,,
1362,0.297219733,0,0,1,,,,
1363,0.399020146,0,0,1,,,,
1364,0.385088201,0,0,1,,,,
1365,0.245923763,0,0,1,,,,
1366,0.404731286,0,1,0,,,,
1367,0.537098782,1,1,1,,,,
1368,0.63016203,1,0,0,,,,
1369,0.306365872,0,0,1,,,,
1370,0.830846576,1,1,1,,,,
1371,0.444048279,0,1,0,,,,
1372,0.574804985,1,0,0,,,,
1373,0.893389409,1,1,1,,,,
1374,0.789753054,1,1,1,,,,
1375,0.65473271,1,1,1,,,,
1376,0.231258797,0,0,1,,,,
1377,0.528170641,1,0,0,,,,
1378,0.164323654,0,1,0,,,,
1379,0.453491035,0,0,1,,,,
1380,0.279289034,0,0,1,,,,
1381,0.56321395,1,0,0,,,,
1382,0.255967359,0,1,0,,,,
1383,0.661603192,1,1,1,,,,
1384,0.704493312,1,1,1,,,,
1385,0.633425255,1,1,1,,,,
1386,0.344265903,0,0,1,,,,
1387,0.807624167,1,1,1,,,,
1388,0.257580131,0,1,0,,,,
1389,0.900184902,1,1,1,,,,
1390,0.279754569,0,0,1,,,,
1391,0.724677048,1,1,1,,,,
1392,0.490136754,0,0,1,,,,
1393,0.194349087,0,1,0,,,,
1394,0.410005362,0,0,1,,,,
1395,0.351349258,0,0,1,,,,
1396,0.479943938,0,1,0,,,,
1397,0.383105493,0,1,0,,,,
1398,0.822604081,1,1,1,,,,
1399,0.337363823,0,1,0,,,,
1400,0.529047894,1,1,1,,,,
1401,0.755674485,1,1,1,,,,
1402,0.543646701,1,1,1,,,,
1403,0.363559893,0,0,1,,,,
1404,0.250583088,0,0,1,,,,
1405,0.845222684,1,1,1,,,,
1406,0.396103997,0,0,1,,,,
1407,0.390037065,0,0,1,,,,
1408,0.869955637,1,1,1,,,,
1409,0.580167406,1,0,0,,,,
1410,0.468234835,0,1,0,,,,
1411,0.754084538,1,1,1,,,,
1412,0.322255471,0,0,1,,,,
1413,0.501607279,1,0,0,,,,
1414,0.326381881,0,0,1,,,,
1415,0.771513267,1,1,1,,,,
1416,0.362438304,0,1,0,,,,
1417,0.987043433,1,1,1,,,,
1418,0.43843312,0,0,1,,,,
1419,0.475905596,0,1,0,,,,
1420,0.206884479,0,0,1,,,,
1421,0.461375205,0,1,0,,,,
1422,0.486196284,0,1,0,,,,
1423,0.905218526,1,1,1,,,,
1424,0.735297137,1,1,1,,,,
1425,0.262883324,0,0,1,,,,
1426,0.386778723,0,0,1,,,,
1427,0.613590915,1,1,1,,,,
1428,0.884555256,1,1,1,,,,
1429,0.809887087,1,1,1,,,,
1430,0.372079558,0,0,1,,,,
1431,0.862254919,1,1,1,,,,
1432,0.234596432,0,1,0,,,,
1433,0.35289601,0,0,1,,,,
1434,0.372197351,0,1,0,,,,
1435,0.266982514,0,0,1,,,,
1436,0.511231148,1,1,1,,,,
1437,0.226507482,0,0,1,,,,
1438,0.750077774,1,0,0,,,,
1439,0.359363866,0,0,1,,,,
1440,0.479756351,0,1,0,,,,
1441,0.738080032,1,0,0,,,,
1442,0.389589049,0,0,1,,,,
1443,0.431052967,0,1,0,,,,
1444,0.737611641,1,1,1,,,,
1445,0.407968928,0,0,1,,,,
1446,0.446276276,0,0,1,,,,
1447,0.477377114,0,0,1,,,,
1448,0.775911872,1,1,1,,,,
1449,0.359343959,0,0,1,,,,
1450,0.854239691,1,1,1,,,,
1451,0.49498188,0,1,0,,,,
1452,0.196728852,0,0,1,,,,
1453,0.345059364,0,1,0,,,,
1454,0.859071577,1,0,0,,,,
1455,0.123055346,0,0,1,,,,
1456,0.309221078,0,0,1,,,,
1457,0.071247282,0,0,1,,,,
1458,0.462323583,0,1,0,,,,
1459,0.536054035,1,0,0,,,,
1460,0.490346957,0,1,0,,,,
1461,0.186665292,0,0,1,,,,
1462,0.380987058,0,0,1,,,,
1463,0.452407445,0,1,0,,,,
1464,0.319864136,0,0,1,,,,
1465,0.568504899,1,1,1,,,,
1466,0.354846045,0,1,0,,,,
1467,0.386489691,0,1,0,,,,
1468,0.54804304,1,1,1,,,,
1469,0.586466082,1,0,0,,,,
1470,0.686510401,1,1,1,,,,
1471,0.604973662,1,0,0,,,,
1472,0.492505078,0,0,1,,,,
1473,0.734665952,1,1,1,,,,
1474,0.288744521,0,1,0,,,,
1475,0.233999433,0,0,1,,,,
1476,0.817489464,1,1,1,,,,
1477,0.516106469,1,1,1,,,,
1478,0.530002452,1,1,1,,,,
1479,0.520445413,1,1,1,,,,
1480,0.603207327,1,0,0,,,,
1481,0.721364853,1,1,1,,,,
1482,0.478699492,0,1,0,,,,
1483,0.183154013,0,1,0,,,,
1484,0.279896693,0,0,1,,,,
1485,0.682186682,1,0,0,,,,
1486,0.252942436,0,0,1,,,,
1487,0.243369511,0,0,1,,,,
1488,0.584794751,1,1,1,,,,
1489,0.219602442,0,1,0,,,,
1490,0.200531644,0,0,1,,,,
1491,0.410948076,0,0,1,,,,
1492,0.43558215,0,0,1,,,,
1493,0.580621419,1,0,0,,,,
1494,0.389201705,0,1,0,,,,
1495,0.905131163,1,1,1,,,,
1496,0.812903151,1,0,0,,,,
1497,0.565467146,1,0,0,,,,
1498,0.222788929,0,1,0,,,,
1499,0.753785722,1,1,1,,,,
1500,0.570346086,1,1,1,,,,
1501,0.155697403,0,0,1,,,,
1502,0.259136207,0,1,0,,,,
1503,0.480946301,0,1,0,,,,
1504,0.758731194,1,1,1,,,,
1505,0.365943181,0,0,1,,,,
1506,0.540490626,1,1,1,,,,
1507,0.306871839,0,0,1,,,,
1508,0.419346369,0,0,1,,,,
