,model_2.output2.net.result,prediction,,,,,,,model_2.output2.net.result,prediction
26278,0.219075098,0,,,,,,26278,0.49725686,0
26279,0.415756286,0,,,,,,26279,0.467086905,0
26280,0.430178693,0,,,,,,26280,0.596223347,1
26281,0.598273287,1,,,,,,26281,0.528114419,1
26282,0.413875108,0,,,,,,26282,0.596223347,1
26283,0.474310458,0,,,,,,26283,0.5046884,1
26284,0.560850798,1,,,,,,26284,0.497253242,0
26285,0.218183072,0,,,,,,26285,0.530715639,1
26286,0.41415774,0,,,,,,26286,0.467002447,0
26287,0.518892894,1,,,,,,26287,0.475928554,0
26288,0.701829662,1,,,,,,26288,0.576085427,1
26289,0.5556366,1,,,,,,26289,0.397883713,0
26290,0.323125414,0,,,,,,26290,0.471562739,0
26291,0.48092193,0,,,,,,26291,0.596223347,1
26292,0.512148357,1,,,,,,26292,0.411352518,0
26293,0.693114479,1,,,,,,26293,0.528321004,1
26294,0.359657675,0,,,,,,26294,0.497253242,0
26295,0.476110989,0,,,,,,26295,0.444446118,0
26296,0.788352629,1,,,,,,26296,0.396606375,0
26297,0.300547664,0,,,,,,26297,0.382832853,0
26298,0.285347041,0,,,,,,26298,0.497503102,0
26299,0.415815035,0,,,,,,26299,0.531237348,1
26300,0.359367679,0,,,,,,26300,0.457755669,0
26301,0.546248981,1,,,,,,26301,0.596223347,1
26302,0.504682351,1,,,,,,26302,0.581916017,1
26303,0.861607735,1,,,,,,26303,0.596223347,1
26304,0.353696778,0,,,,,,26304,0.453880924,0
26305,0.879296476,1,,,,,,26305,0.596223347,1
26306,0.406668814,0,,,,,,26306,0.541182651,1
26307,0.405459149,0,,,,,,26307,0.479425606,0
26308,0.381224305,0,,,,,,26308,0.445343576,0
26309,0.542249213,1,,,,,,26309,0.425726733,0
26310,0.356407841,0,,,,,,26310,0.467086905,0
26311,0.596961529,1,,,,,,26311,0.502159006,1
26312,0.515704246,1,,,,,,26312,0.524813877,1
26313,0.486041369,0,,,,,,26313,0.467086905,0
26314,0.949003019,1,,,,,,26314,0.427137925,0
26315,0.468134452,0,,,,,,26315,0.596223347,1
26316,0.525389419,1,,,,,,26316,0.577350248,1
26317,0.394362849,0,,,,,,26317,0.466000675,0
26318,0.194679136,0,,,,,,26318,0.488415378,0
26319,0.829843946,1,,,,,,26319,0.493736525,0
26320,0.279466716,0,,,,,,26320,0.418040307,0
26321,0.523442094,1,,,,,,26321,0.499254014,0
26322,0.444927157,0,,,,,,26322,0.549582375,1
26323,0.319341994,0,,,,,,26323,0.545702363,1
26324,0.588247187,1,,,,,,26324,0.441426039,0
26325,0.362430037,0,,,,,,26325,0.439476689,0
26326,0.225986624,0,,,,,,26326,0.494097967,0
26327,0.671270497,1,,,,,,26327,0.430838595,0
26328,0.586242734,1,,,,,,26328,0.533538962,1
26329,0.416296539,0,,,,,,26329,0.560707444,1
26330,0.306527938,0,,,,,,26330,0.402539141,0
26331,0.285967505,0,,,,,,26331,0.467086905,0
26332,0.364157522,0,,,,,,26332,0.407621991,0
26333,0.654918387,1,,,,,,26333,0.505698603,1
26334,0.453461215,0,,,,,,26334,0.424749478,0
26335,0.907366344,1,,,,,,26335,0.529532081,1
26336,0.701867801,1,,,,,,26336,0.489900736,0
26337,0.49606624,0,,,,,,26337,0.4533989,0
26338,0.917012644,1,,,,,,26338,0.497253242,0
26339,0.484009234,0,,,,,,26339,0.465789494,0
26340,0.427157986,0,,,,,,26340,0.455867957,0
26341,0.506400814,1,,,,,,26341,0.45126451,0
26342,0.396669311,0,,,,,,26342,0.324321112,0
26343,0.19557286,0,,,,,,26343,0.596223347,1
26344,0.551064825,1,,,,,,26344,0.475275477,0
26345,0.457372556,0,,,,,,26345,0.446848728,0
26346,0.454057174,0,,,,,,26346,0.399201908,0
26347,0.323201678,0,,,,,,26347,0.500757674,1
26348,0.335799347,0,,,,,,26348,0.373376032,0
26349,0.407530297,0,,,,,,26349,0.596223347,1
26350,0.352669861,0,,,,,,26350,0.478057288,0
26351,0.70581304,1,,,,,,26351,0.606101612,1
26352,0.438598188,0,,,,,,26352,0.512208647,1
26353,0.58732018,1,,,,,,26353,0.527134037,1
26354,0.223150013,0,,,,,,26354,0.487900891,0
26355,0.511664406,1,,,,,,26355,0.510318022,1
26356,0.353377697,0,,,,,,26356,0.412055737,0
26357,0.250556835,0,,,,,,26357,0.578734948,1
26358,0.70600109,1,,,,,,26358,0.486926258,0
26359,0.565231001,1,,,,,,26359,0.270821918,0
26360,0.543499918,1,,,,,,26360,0.467086905,0
26361,0.524844798,1,,,,,,26361,0.548507611,1
26362,0.218023612,0,,,,,,26362,0.470459178,0
26363,0.31366662,0,,,,,,26363,0.470234727,0
26364,0.775868564,1,,,,,,26364,0.369321722,0
26365,0.383544632,0,,,,,,26365,0.497253242,0
26366,0.88915157,1,,,,,,26366,0.500720971,1
26367,0.784011516,1,,,,,,26367,0.523779942,1
26368,0.52812683,1,,,,,,26368,0.467086905,0
26369,0.295172409,0,,,,,,26369,0.524892883,1
26370,0.441476287,0,,,,,,26370,0.531095268,1
26371,0.51122804,1,,,,,,26371,0.387995323,0
26372,0.75543905,1,,,,,,26372,0.596223347,1
26373,0.792103967,1,,,,,,26373,0.51347735,1
26374,0.830536784,1,,,,,,26374,0.423794096,0
26375,0.318588065,0,,,,,,26375,0.471975616,0
26376,0.310400857,0,,,,,,26376,0.621151911,1
26377,0.452558129,0,,,,,,26377,0.470108628,0
26378,0.341479267,0,,,,,,26378,0.46929103,0
26379,0.322405827,0,,,,,,26379,0.423429132,0
26380,0.291402171,0,,,,,,26380,0.485698953,0
26381,0.657314266,1,,,,,,26381,0.465851428,0
26382,0.586750762,1,,,,,,26382,0.596223347,1
26383,0.828130731,1,,,,,,26383,0.412963242,0
26384,0.502911082,1,,,,,,26384,0.437005539,0
26385,0.538465094,1,,,,,,26385,0.510642093,1
26386,0.526770674,1,,,,,,26386,0.596223347,1
26387,0.552460642,1,,,,,,26387,0.47068436,0
26388,0.931774633,1,,,,,,26388,0.525413977,1
26389,0.440090093,0,,,,,,26389,0.596223347,1
26390,0.306191207,0,,,,,,26390,0.596223347,1
26391,0.537754986,1,,,,,,26391,0.679765933,1
26392,0.315618058,0,,,,,,26392,0.596223347,1
26393,0.631389655,1,,,,,,26393,0.379803921,0
26394,0.582066371,1,,,,,,26394,0.415504881,0
26395,0.364019254,0,,,,,,26395,0.435112467,0
26396,0.725504363,1,,,,,,26396,0.471029161,0
26397,0.648880926,1,,,,,,26397,0.596223347,1
26398,0.323819399,0,,,,,,26398,0.497253242,0
26399,0.334382022,0,,,,,,26399,0.438437785,0
26400,0.34337843,0,,,,,,26400,0.533586047,1
26401,0.410754209,0,,,,,,26401,0.525255436,1
26402,0.216101011,0,,,,,,26402,0.497253242,0
26403,0.648428423,1,,,,,,26403,0.366196976,0
26404,0.568183404,1,,,,,,26404,0.501109739,1
26405,0.562720787,1,,,,,,26405,0.497253242,0
26406,0.293158974,0,,,,,,26406,0.467916719,0
26407,0.357806898,0,,,,,,26407,0.415280533,0
26408,0.467384655,0,,,,,,26408,0.596223347,1
26409,0.222378327,0,,,,,,26409,0.557397657,1
26410,0.530645608,1,,,,,,26410,0.572152805,1
26411,0.362583821,0,,,,,,26411,0.541127204,1
26412,0.260077158,0,,,,,,26412,0.379616027,0
26413,0.192839165,0,,,,,,26413,0.475831368,0
26414,0.233513434,0,,,,,,26414,0.509187041,1
26415,0.31999675,0,,,,,,26415,0.468712706,0
26416,0.458519425,0,,,,,,26416,0.497253242,0
26417,0.777148627,1,,,,,,26417,0.596223347,1
26418,0.440085484,0,,,,,,26418,0.467002447,0
26419,0.353765159,0,,,,,,26419,0.497253242,0
26420,0.471679933,0,,,,,,26420,0.556757703,1
26421,0.812495189,1,,,,,,26421,0.615565301,1
26422,0.163192202,0,,,,,,26422,0.46229623,0
26423,0.43254627,0,,,,,,26423,0.497253242,0
26424,0.279454414,0,,,,,,26424,0.398304668,0
26425,0.676390205,1,,,,,,26425,0.459878289,0
26426,0.373926158,0,,,,,,26426,0.5224118,1
26427,0.350235363,0,,,,,,26427,0.596223347,1
26428,0.278341139,0,,,,,,26428,0.407446379,0
26429,0.395281237,0,,,,,,26429,0.497253242,0
26430,0.415526983,0,,,,,,26430,0.469272957,0
26431,0.745375876,1,,,,,,26431,0.596223347,1
26432,0.705645256,1,,,,,,26432,0.458289885,0
26433,0.344120308,0,,,,,,26433,0.482769199,0
26434,0.842528403,1,,,,,,26434,0.467086905,0
26435,0.182056837,0,,,,,,26435,0.328457529,0
26436,0.325516639,0,,,,,,26436,0.331836633,0
26437,0.770564107,1,,,,,,26437,0.475649841,0
26438,0.343380026,0,,,,,,26438,0.542883237,1
26439,0.420644122,0,,,,,,26439,0.398632073,0
26440,0.388252992,0,,,,,,26440,0.36211886,0
26441,0.531086727,1,,,,,,26441,0.487900891,0
26442,0.213946128,0,,,,,,26442,0.493736525,0
26443,0.570814828,1,,,,,,26443,0.596223347,1
26444,0.416653241,0,,,,,,26444,0.489765389,0
26445,0.299747323,0,,,,,,26445,0.596223347,1
26446,0.346133154,0,,,,,,26446,0.338827305,0
26447,0.710186286,1,,,,,,26447,0.513955254,1
26448,0.57352672,1,,,,,,26448,0.556906386,1
26449,0.316007954,0,,,,,,26449,0.484754517,0
26450,0.607494796,1,,,,,,26450,0.425316391,0
26451,0.441456393,0,,,,,,26451,0.4741124,0
26452,0.879131754,1,,,,,,26452,0.497253242,0
26453,0.85045937,1,,,,,,26453,0.596223347,1
26454,0.720968875,1,,,,,,26454,0.498973797,0
26455,0.539858281,1,,,,,,26455,0.487900891,0
26456,0.591294276,1,,,,,,26456,0.553732601,1
26457,0.491014428,0,,,,,,26457,0.481879223,0
26458,0.567507603,1,,,,,,26458,0.497253242,0
26459,0.417694638,0,,,,,,26459,0.507743772,1
26460,0.684570269,1,,,,,,26460,0.570191448,1
26461,0.857287372,1,,,,,,26461,0.596223347,1
26462,0.578368893,1,,,,,,26462,0.596223347,1
26463,0.514105747,1,,,,,,26463,0.59054396,1
26464,0.602402212,1,,,,,,26464,0.596223347,1
26465,0.528318271,1,,,,,,26465,0.484659805,0
26466,0.311018799,0,,,,,,26466,0.542428383,1
26467,0.460645217,0,,,,,,26467,0.504991743,1
26468,0.321316615,0,,,,,,26468,0.459435747,0
26469,0.477383765,0,,,,,,26469,0.554921158,1
26470,0.531344032,1,,,,,,26470,0.421744302,0
26471,0.486626675,0,,,,,,26471,0.377755887,0
26472,0.512815612,1,,,,,,26472,0.568105553,1
26473,0.574061912,1,,,,,,26473,0.683723401,1
26474,0.484585494,0,,,,,,26474,0.596223347,1
26475,0.679088284,1,,,,,,26475,0.497253242,0
26476,0.434463226,0,,,,,,26476,0.472224044,0
26477,0.874792029,1,,,,,,26477,0.411656749,0
26478,0.290921149,0,,,,,,26478,0.497253242,0
26479,0.369498371,0,,,,,,26479,0.436778353,0
26480,0.456787452,0,,,,,,26480,0.467002447,0
26481,0.793138004,1,,,,,,26481,0.562860817,1
26482,0.42416032,0,,,,,,26482,0.497253242,0
26483,0.34854951,0,,,,,,26483,0.497253242,0
26484,0.528904257,1,,,,,,26484,0.349688858,0
26485,0.651919847,1,,,,,,26485,0.467086905,0
26486,0.564305454,1,,,,,,26486,0.523412618,1
26487,0.164898498,0,,,,,,26487,0.467086905,0
26488,0.407456096,0,,,,,,26488,0.444133571,0
26489,0.382586216,0,,,,,,26489,0.514814965,1
26490,0.584906559,1,,,,,,26490,0.497253242,0
26491,0.320062143,0,,,,,,26491,0.480166597,0
26492,0.4405007,0,,,,,,26492,0.475490116,0
26493,0.341646385,0,,,,,,26493,0.596223347,1
26494,0.779221543,1,,,,,,26494,0.471975616,0
26495,0.642311977,1,,,,,,26495,0.596223347,1
26496,0.195341628,0,,,,,,26496,0.460678343,0
26497,0.636530095,1,,,,,,26497,0.555313542,1
26498,0.858130672,1,,,,,,26498,0.766251049,1
26499,0.631190061,1,,,,,,26499,0.572643905,1
26500,0.29191519,0,,,,,,26500,0.501609982,1
26501,0.956930996,1,,,,,,26501,0.497253242,0
26502,0.595459452,1,,,,,,26502,0.780033071,1
26503,0.415981283,0,,,,,,26503,0.502774199,1
26504,0.606429325,1,,,,,,26504,0.378345878,0
26505,0.855097698,1,,,,,,26505,0.513587119,1
26506,0.419783846,0,,,,,,26506,0.563324923,1
26507,0.411890044,0,,,,,,26507,0.467525138,0
26508,0.840818222,1,,,,,,26508,0.596223347,1
26509,0.343043665,0,,,,,,26509,0.467086905,0
26510,0.798181096,1,,,,,,26510,0.468188859,0
26511,0.46758752,0,,,,,,26511,0.334903524,0
26512,0.840570926,1,,,,,,26512,0.596223347,1
26513,0.467445832,0,,,,,,26513,0.301398374,0
26514,0.293040342,0,,,,,,26514,0.569461958,1
26515,0.449671841,0,,,,,,26515,0.494041244,0
26516,0.335369323,0,,,,,,26516,0.469665387,0
26517,0.392499199,0,,,,,,26517,0.477626316,0
26518,0.699980896,1,,,,,,26518,0.497253242,0
26519,0.350156273,0,,,,,,26519,0.442306145,0
26520,0.806172504,1,,,,,,26520,0.596223347,1
26521,0.813292162,1,,,,,,26521,0.467916719,0
26522,0.272111474,0,,,,,,26522,0.543182522,1
26523,0.449801488,0,,,,,,26523,0.432294442,0
26524,0.397758367,0,,,,,,26524,0.33413338,0
26525,0.62841343,1,,,,,,26525,0.596223347,1
26526,0.486914139,0,,,,,,26526,0.509343507,1
26527,0.24349325,0,,,,,,26527,0.546608074,1
26528,0.486177174,0,,,,,,26528,0.525156203,1
26529,0.362894605,0,,,,,,26529,0.526115861,1
26530,0.345235632,0,,,,,,26530,0.497253242,0
26531,0.448803558,0,,,,,,26531,0.485292174,0
26532,0.248696445,0,,,,,,26532,0.483619685,0
26533,0.125508557,0,,,,,,26533,0.434028969,0
26534,0.613522367,1,,,,,,26534,0.522865766,1
26535,0.473096534,0,,,,,,26535,0.506538693,1
26536,0.341964577,0,,,,,,26536,0.596223347,1
26537,0.892444892,1,,,,,,26537,0.596223347,1
26538,0.827875602,1,,,,,,26538,0.547549536,1
26539,0.475868363,0,,,,,,26539,0.49986687,0
26540,0.497786507,0,,,,,,26540,0.554471953,1
26541,0.427399196,0,,,,,,26541,0.47783736,0
26542,0.350756915,0,,,,,,26542,0.462576046,0
26543,0.43265811,0,,,,,,26543,0.493736525,0
26544,0.351559307,0,,,,,,26544,0.596223347,1
26545,0.189795241,0,,,,,,26545,0.527862531,1
26546,0.300620441,0,,,,,,26546,0.493231757,0
26547,0.366520265,0,,,,,,26547,0.422246536,0
26548,0.264981989,0,,,,,,26548,0.507756309,1
26549,0.414362208,0,,,,,,26549,0.404687557,0
26550,0.316241428,0,,,,,,26550,0.483075138,0
26551,0.559643091,1,,,,,,26551,0.559569047,1
26552,0.399053569,0,,,,,,26552,0.532904619,1
26553,0.458216965,0,,,,,,26553,0.467086905,0
26554,0.468065354,0,,,,,,26554,0.419393749,0
26555,0.546912349,1,,,,,,26555,0.551159953,1
26556,0.469914765,0,,,,,,26556,0.540636801,1
26557,0.281714104,0,,,,,,26557,0.548507611,1
26558,0.556845617,1,,,,,,26558,0.490281949,0
26559,0.571584283,1,,,,,,26559,0.596223347,1
26560,0.547577579,1,,,,,,26560,0.526834023,1
26561,0.60794926,1,,,,,,26561,0.430919599,0
26562,0.213021034,0,,,,,,26562,0.497253242,0
26563,0.301205307,0,,,,,,26563,0.551398204,1
26564,0.382886014,0,,,,,,26564,0.596223347,1
26565,0.462284603,0,,,,,,26565,0.491865729,0
26566,0.638844137,1,,,,,,26566,0.560867699,1
26567,0.454610736,0,,,,,,26567,0.493736525,0
26568,0.868867537,1,,,,,,26568,0.518971466,1
26569,0.398891186,0,,,,,,26569,0.497253242,0
26570,0.502256858,1,,,,,,26570,0.548813472,1
26571,0.788441948,1,,,,,,26571,0.493736525,0
26572,0.835132097,1,,,,,,26572,0.458297762,0
26573,0.168018931,0,,,,,,26573,0.398799976,0
26574,0.61568898,1,,,,,,26574,0.507743772,1
26575,0.404784053,0,,,,,,26575,0.497253242,0
26576,0.414805459,0,,,,,,26576,0.388935059,0
26577,0.451635999,0,,,,,,26577,0.451231407,0
26578,0.322310629,0,,,,,,26578,0.503118176,1
26579,0.385277123,0,,,,,,26579,0.360214067,0
26580,0.19572768,0,,,,,,26580,0.374720895,0
26581,0.621008564,1,,,,,,26581,0.433888219,0
26582,0.417823923,0,,,,,,26582,0.282812674,0
26583,0.628160185,1,,,,,,26583,0.449608148,0
26584,0.572107412,1,,,,,,26584,0.520074967,1
26585,0.533955123,1,,,,,,26585,0.596223347,1
26586,0.822447774,1,,,,,,26586,0.487900891,0
26587,0.844566097,1,,,,,,26587,0.504189542,1
26588,0.313170849,0,,,,,,26588,0.467086905,0
26589,0.670184561,1,,,,,,26589,0.488397461,0
26590,0.59505442,1,,,,,,26590,0.460887962,0
26591,0.850319344,1,,,,,,26591,0.497253242,0
26592,0.875761649,1,,,,,,26592,0.370452308,0
26593,0.793836567,1,,,,,,26593,0.596223347,1
26594,0.287950751,0,,,,,,26594,0.469717411,0
26595,0.529696525,1,,,,,,26595,0.596223347,1
26596,0.325170538,0,,,,,,26596,0.493736525,0
26597,0.550872068,1,,,,,,26597,0.596223347,1
26598,0.180882055,0,,,,,,26598,0.596223347,1
26599,0.500722384,1,,,,,,26599,0.596223347,1
26600,0.33498593,0,,,,,,26600,0.310938237,0
26601,0.296669002,0,,,,,,26601,0.596223347,1
26602,0.510773848,1,,,,,,26602,0.563598021,1
26603,0.229835551,0,,,,,,26603,0.517097139,1
26604,0.815848471,1,,,,,,26604,0.51696861,1
26605,0.511900448,1,,,,,,26605,0.624264209,1
26606,0.317485876,0,,,,,,26606,0.492030765,0
26607,0.470076272,0,,,,,,26607,0.551541444,1
26608,0.612511614,1,,,,,,26608,0.561477508,1
26609,0.368379437,0,,,,,,26609,0.47062287,0
26610,0.49720106,0,,,,,,26610,0.595852061,1
26611,0.321570947,0,,,,,,26611,0.442130334,0
26612,0.660479237,1,,,,,,26612,0.374560032,0
26613,0.413736016,0,,,,,,26613,0.304428824,0
26614,0.545947717,1,,,,,,26614,0.343529962,0
26615,0.420195578,0,,,,,,26615,0.452036718,0
26616,0.93237895,1,,,,,,26616,0.596223347,1
26617,0.350270454,0,,,,,,26617,0.751678042,1
26618,0.255562535,0,,,,,,26618,0.544375754,1
26619,0.788317394,1,,,,,,26619,0.497253242,0
26620,0.828273693,1,,,,,,26620,0.596223347,1
26621,0.828121875,1,,,,,,26621,0.468800577,0
26622,0.542516719,1,,,,,,26622,0.405432329,0
26623,0.271825251,0,,,,,,26623,0.467086905,0
26624,0.390443296,0,,,,,,26624,0.532365715,1
26625,0.567895154,1,,,,,,26625,0.322262565,0
26626,0.440105707,0,,,,,,26626,0.467002447,0
26627,0.389679905,0,,,,,,26627,0.498682677,0
26628,0.784882217,1,,,,,,26628,0.519627163,1
26629,0.311818039,0,,,,,,26629,0.546608074,1
26630,0.3329658,0,,,,,,26630,0.362878328,0
26631,0.520880536,1,,,,,,26631,0.607229423,1
26632,0.716152016,1,,,,,,26632,0.540586025,1
26633,0.486758215,0,,,,,,26633,0.590569795,1
26634,0.658340847,1,,,,,,26634,0.596223347,1
26635,0.46797352,0,,,,,,26635,0.483262749,0
26636,0.485140035,0,,,,,,26636,0.511110115,1
26637,0.133565442,0,,,,,,26637,0.596223347,1
26638,0.311619303,0,,,,,,26638,0.418718423,0
26639,0.473788853,0,,,,,,26639,0.337979268,0
26640,0.49332713,0,,,,,,26640,0.497253242,0
26641,0.527554267,1,,,,,,26641,0.478655555,0
26642,0.263546264,0,,,,,,26642,0.467086905,0
26643,0.676743603,1,,,,,,26643,0.396005962,0
26644,0.381881544,0,,,,,,26644,0.410564892,0
26645,0.85932409,1,,,,,,26645,0.596223347,1
26646,0.304545058,0,,,,,,26646,0.417023003,0
26647,0.40944919,0,,,,,,26647,0.467086905,0
26648,0.492916591,0,,,,,,26648,0.563694574,1
26649,0.794049212,1,,,,,,26649,0.596223347,1
26650,0.598428059,1,,,,,,26650,0.596201225,1
26651,0.821818219,1,,,,,,26651,0.491836936,0
26652,0.646090606,1,,,,,,26652,0.569139701,1
26653,0.499805975,0,,,,,,26653,0.47467139,0
26654,0.278214295,0,,,,,,26654,0.596223347,1
26655,0.877893244,1,,,,,,26655,0.508482646,1
26656,0.347436039,0,,,,,,26656,0.596223347,1
26657,0.171398033,0,,,,,,26657,0.425726733,0
26658,0.407795942,0,,,,,,26658,0.4125697,0
26659,0.305301975,0,,,,,,26659,0.493736525,0
26660,0.408680955,0,,,,,,26660,0.436215237,0
26661,0.539807511,1,,,,,,26661,0.497253242,0
26662,0.443197276,0,,,,,,26662,0.461602545,0
26663,0.546181234,1,,,,,,26663,0.414687524,0
26664,0.432361003,0,,,,,,26664,0.497253242,0
26665,0.862484897,1,,,,,,26665,0.467086905,0
26666,0.491900035,0,,,,,,26666,0.467086905,0
26667,0.848279603,1,,,,,,26667,0.477997496,0
26668,0.628642023,1,,,,,,26668,0.497253242,0
26669,0.518959238,1,,,,,,26669,0.527884967,1
26670,0.50401332,1,,,,,,26670,0.595995593,1
26671,0.848530179,1,,,,,,26671,0.596223347,1
26672,0.787598578,1,,,,,,26672,0.497253242,0
26673,0.43489324,0,,,,,,26673,0.405658611,0
26674,0.185900187,0,,,,,,26674,0.550360628,1
26675,0.49378595,0,,,,,,26675,0.493736525,0
26676,0.434029757,0,,,,,,26676,0.436487058,0
26677,0.479581136,0,,,,,,26677,0.365506741,0
26678,0.766853045,1,,,,,,26678,0.447425986,0
26679,0.574087318,1,,,,,,26679,0.430304566,0
26680,0.573585575,1,,,,,,26680,0.596223347,1
26681,0.494389414,0,,,,,,26681,0.273768822,0
26682,0.658914453,1,,,,,,26682,0.487900891,0
26683,0.480565977,0,,,,,,26683,0.524401372,1
26684,0.383288102,0,,,,,,26684,0.486280561,0
26685,0.510121559,1,,,,,,26685,0.486465283,0
26686,0.920482987,1,,,,,,26686,0.417356471,0
26687,0.333689058,0,,,,,,26687,0.455980061,0
26688,0.308368021,0,,,,,,26688,0.334238319,0
26689,0.386835994,0,,,,,,26689,0.366117826,0
26690,0.71270124,1,,,,,,26690,0.516808292,1
26691,0.740038619,1,,,,,,26691,0.602763335,1
26692,0.311318142,0,,,,,,26692,0.646474522,1
26693,0.839707307,1,,,,,,26693,0.497253242,0
26694,0.269463957,0,,,,,,26694,0.596223347,1
26695,0.79179906,1,,,,,,26695,0.499371067,0
26696,0.348157112,0,,,,,,26696,0.497253242,0
26697,0.579879591,1,,,,,,26697,0.546608074,1
26698,0.904609712,1,,,,,,26698,0.497253242,0
26699,0.978044271,1,,,,,,26699,0.501570603,1
26700,0.230296859,0,,,,,,26700,0.487900891,0
26701,0.189421886,0,,,,,,26701,0.394020479,0
26702,0.719203539,1,,,,,,26702,0.508029261,1
26703,0.453477869,0,,,,,,26703,0.396035613,0
26704,0.51718162,1,,,,,,26704,0.558179945,1
26705,0.444540831,0,,,,,,26705,0.471808783,0
26706,0.37304304,0,,,,,,26706,0.476785557,0
26707,0.559661957,1,,,,,,26707,0.596223347,1
26708,0.329907593,0,,,,,,26708,0.497253242,0
26709,0.451977233,0,,,,,,26709,0.447568119,0
26710,0.393058611,0,,,,,,26710,0.636592106,1
26711,0.244457679,0,,,,,,26711,0.497253242,0
26712,0.202871881,0,,,,,,26712,0.476438753,0
26713,0.674431304,1,,,,,,26713,0.535855983,1
26714,0.636193206,1,,,,,,26714,0.422725917,0
26715,0.524535678,1,,,,,,26715,0.539802249,1
26716,0.251556263,0,,,,,,26716,0.323442337,0
26717,0.427996651,0,,,,,,26717,0.446483055,0
26718,0.210048167,0,,,,,,26718,0.402440871,0
26719,0.30105736,0,,,,,,26719,0.395769155,0
26720,0.758189862,1,,,,,,26720,0.596223347,1
26721,0.271666898,0,,,,,,26721,0.343784002,0
26722,0.660369399,1,,,,,,26722,0.596223347,1
26723,0.500027508,1,,,,,,26723,0.631492348,1
26724,0.424314978,0,,,,,,26724,0.596223347,1
26725,0.704270255,1,,,,,,26725,0.504229128,1
26726,0.902766056,1,,,,,,26726,0.586920132,1
26727,0.729598605,1,,,,,,26727,0.540893902,1
26728,0.802044293,1,,,,,,26728,0.596223347,1
26729,0.777606252,1,,,,,,26729,0.586040908,1
26730,0.593645069,1,,,,,,26730,0.596223347,1
26731,0.226940407,0,,,,,,26731,0.494438981,0
26732,0.709074861,1,,,,,,26732,0.596223347,1
26733,0.504853285,1,,,,,,26733,0.482656017,0
26734,0.525044133,1,,,,,,26734,0.476395053,0
26735,0.541295425,1,,,,,,26735,0.35655413,0
26736,0.814009914,1,,,,,,26736,0.596223347,1
26737,0.478604068,0,,,,,,26737,0.491666735,0
26738,0.316029788,0,,,,,,26738,0.420800686,0
26739,0.665393609,1,,,,,,26739,0.487900891,0
26740,0.515625481,1,,,,,,26740,0.372207402,0
26741,0.252436834,0,,,,,,26741,0.470090318,0
26742,0.48768795,0,,,,,,26742,0.489610609,0
26743,0.636319075,1,,,,,,26743,0.396770211,0
26744,0.472407577,0,,,,,,26744,0.467665225,0
26745,0.53331383,1,,,,,,26745,0.493736525,0
26746,0.439380628,0,,,,,,26746,0.567216927,1
26747,0.608875489,1,,,,,,26747,0.531568725,1
26748,0.851169649,1,,,,,,26748,0.497253242,0
26749,0.328255208,0,,,,,,26749,0.373829065,0
26750,0.414092893,0,,,,,,26750,0.539385116,1
26751,0.717629267,1,,,,,,26751,0.564437721,1
26752,0.346358711,0,,,,,,26752,0.500754552,1
26753,0.445023434,0,,,,,,26753,0.366954144,0
26754,0.344838845,0,,,,,,26754,0.426140581,0
26755,0.3736503,0,,,,,,26755,0.465319029,0
26756,0.360746322,0,,,,,,26756,0.471975616,0
26757,0.526434275,1,,,,,,26757,0.456705887,0
26758,0.174670311,0,,,,,,26758,0.521210368,1
26759,0.50951635,1,,,,,,26759,0.377316688,0
26760,0.408318643,0,,,,,,26760,0.462807911,0
26761,0.224978451,0,,,,,,26761,0.320284688,0
26762,0.561731055,1,,,,,,26762,0.542739043,1
26763,0.208588571,0,,,,,,26763,0.523361138,1
26764,0.665646612,1,,,,,,26764,0.280773709,0
